time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
201600,2022-02-25 03:00:53,38.6005614803244,114.365359566637,619.094508,,,1263.1465384522,34.44882,33.0843426,5778.707534,7786.7784644,17,5,11.377,1265.4431264522,621.391096,43.3071584,5778.707534,-27.066974,-19.01399,0,34.6, 34.6, 0.7,0,0,364,1024,1024,1024,-100,0,0,0,44.4,-23.9,65,3.795,3.799,3.782,0,0,0,12.626,92.84,1263.1465384522,619.094508,31,Sport,
201700,2022-02-25 03:00:54,38.6005505401434,114.365349799357,618.766424,,,1262.8184544522,34.44882,33.0843426,5783.5959856,7791.6341076,17,5,11.377,1265.4431264522,621.391096,43.3071584,5783.5959856,-27.066974,-19.01399,0,34.7, 34.9, 0.8,0,0,364,1024,1024,1024,-100,0,0,0,44.4,-23.9,65,3.795,3.799,3.782,0,0,0,12.626,92.84,1262.8184544522,618.766424,31,Sport,
201800,2022-02-25 03:00:54,38.6005395999624,114.365339980154,618.766424,,,1262.8184544522,34.44882,33.0843426,5788.4516288,7796.5225592,17,5,11.355,1265.4431264522,621.391096,43.3071584,5788.4516288,-27.066974,-19.01399,0.223694,34.7, 34.8, 0.8,0,0,364,1024,1024,1024,-100,0,0,0,44.4,-23.9,65,3.791,3.799,3.783,0,0,0,13.109,93.02,1262.8184544522,618.766424,31,Sport,
201900,2022-02-25 03:00:54,38.6005286422367,114.365330184807,618.766424,,,1262.8184544522,34.44882,33.0843426,5793.3400804,7801.4110108,17,5,11.355,1265.4431264522,621.391096,43.3071584,5793.3400804,-27.066974,-19.01399,0.223694,34.7, 34.7, 0.9,0,0,364,1024,1024,1024,-100,0,0,0,44.4,-23.9,65,3.791,3.799,3.783,0,0,0,13.109,93.02,1262.8184544522,618.766424,31,Sport,
202000,2022-02-25 03:00:54,38.6005166438945,114.365319631655,618.43834,,,1262.4903704522,34.44882,33.0843426,5798.6550412,7806.6931632,17,5,11.355,1265.4431264522,621.391096,43.3071584,5798.6550412,-27.066974,-19.01399,0,34.7, 34.7, 0.7,0,0,364,1024,1024,1024,-100,0,0,0,44.4,-23.9,65,3.791,3.799,3.783,0,0,0,13.109,93.02,1262.4903704522,618.43834,31,Sport,
202100,2022-02-25 03:00:54,38.600505568839,114.365309735268,618.43834,,,1262.4903704522,34.44882,33.0843426,5803.5763012,7811.6472316,17,5,11.355,1265.4431264522,621.391096,43.3071584,5803.5763012,-27.066974,-19.01399,0,34.7, 35, 0.8,0,0,364,1024,1024,1024,-100,0,0,0,44.4,-23.9,65,3.791,3.799,3.783,0,0,0,13.109,93.02,1262.4903704522,618.43834,31,Sport,
202200,2022-02-25 03:00:54,38.6004945409347,114.365299777133,618.43834,,,1262.4903704522,34.44882,33.0843426,5808.4975612,7816.5684916,17,5,11.355,1265.4431264522,621.391096,43.3071584,5808.4975612,-27.066974,-19.01399,0.223694,34.7, 34.8, 0.7,0,0,364,1024,1024,1024,-100,0,0,0,44.4,-23.9,65,3.791,3.799,3.783,0,0,0,13.109,93.02,1262.4903704522,618.43834,31,Sport,
202300,2022-02-25 03:00:54,38.6004834549139,114.365289848469,618.110256,,,1262.1622864522,34.44882,33.3975142,5813.4188212,7821.4897516,17,5,11.355,1265.4431264522,621.391096,43.3071584,5813.4188212,-27.290668,-19.237684,0.223694,34.8, 35.2, 1,0,0,364,1024,1024,1024,-100,0,0,0,44.4,-23.9,65,3.791,3.799,3.783,0,0,0,13.109,93.02,1262.1622864522,618.110256,31,Sport,
202400,2022-02-25 03:00:54,38.6004725300844,114.365279975939,618.110256,,,1262.1622864522,34.44882,33.3975142,5818.3072728,7826.3782032,17,5,11.355,1265.4431264522,621.391096,43.3071584,5818.3072728,-27.290668,-19.237684,0.223694,34.8, 34.7, 0.6,0,0,364,1024,1024,1024,-100,0,0,0,44.4,-23.9,65,3.791,3.799,3.783,0,0,0,13.109,93.02,1262.1622864522,618.110256,31,Sport,
202500,2022-02-25 03:00:54,38.6004614122639,114.36526999114,618.110256,,,1262.1622864522,34.44882,33.3975142,5823.2613412,7831.3322716,17,5,11.355,1265.4431264522,621.391096,43.3071584,5823.2613412,-27.290668,-19.237684,0,34.7, 34.8, 0.6,0,0,364,1024,1024,1024,-100,0,0,0,44.4,-23.9,65,3.791,3.799,3.783,0,0,0,13.109,93.02,1262.1622864522,618.110256,31,Sport,
202600,2022-02-25 03:00:54,38.6004504819517,114.365260108787,618.110256,,,1262.1622864522,34.44882,33.3975142,5828.1497928,7836.2207232,17,5,11.355,1265.4431264522,621.391096,43.3071584,5828.1497928,-27.290668,-19.237684,0,34.9, 34.8, 0.8,0,0,364,1024,1024,1024,-100,0,0,0,44.4,-23.9,65,3.791,3.799,3.783,0,0,0,13.109,93.02,1262.1622864522,618.110256,31,Sport,
202700,2022-02-25 03:00:54,38.6004393619381,114.365250059435,618.110256,,,1262.1622864522,34.44882,33.5093612,5833.1038612,7841.1747916,17,5,11.355,1265.4431264522,621.391096,43.3071584,5833.1038612,-27.290668,-19.461378,0,34.8, 34.9, 1.2,0,0,364,1024,1024,1024,-100,0,0,0,44.4,-23.9,65,3.791,3.799,3.783,0,0,0,13.109,93.02,1262.1622864522,618.110256,31,Sport,
202800,2022-02-25 03:00:55,38.6004282934619,114.365240074637,618.110256,,,1262.1622864522,34.44882,33.5093612,5838.0579296,7846.12886,17,5,11.384,1265.4431264522,621.391096,43.3071584,5838.0579296,-27.290668,-19.461378,0,34.8, 35.2, 1.2,0,0,364,1024,1024,1024,-100,0,0,0,44.4,-23.9,65,3.782,3.784,3.767,0,0,0,12.42,93.02,1262.1622864522,618.110256,31,Sport,
202900,2022-02-25 03:00:55,38.600417150421,114.365229998622,618.110256,,,1262.1622864522,34.44882,33.5093612,5843.011998,7851.1157368,17,5,11.384,1265.4431264522,621.391096,43.3071584,5843.011998,-27.290668,-19.461378,0,34.9, 35.3, 1.2,0,0,364,1024,1024,1024,-100,0,0,0,44.4,-23.9,65,3.782,3.784,3.767,0,0,0,12.42,93.02,1262.1622864522,618.110256,31,Sport,
203000,2022-02-25 03:00:55,38.6004061652818,114.36522005873,618.110256,,,1262.1622864522,34.44882,33.7106858,5847.933258,7856.0041884,17,5,11.384,1265.4431264522,621.391096,43.3071584,5847.933258,-27.514362,-19.461378,0,34.7, 35, 1,0,0,364,1024,1024,1024,-100,0,0,0,44.4,-23.9,65,3.782,3.784,3.767,0,0,0,12.42,93.02,1262.1622864522,618.110256,31,Sport,
203100,2022-02-25 03:00:55,38.6003949992136,114.365209967279,618.110256,,,1262.1622864522,34.44882,33.7106858,5852.9201348,7860.9910652,17,5,11.384,1265.4431264522,621.391096,43.3071584,5852.9201348,-27.514362,-19.461378,0,34.7, 35.1, 1,0,0,364,1024,1024,1024,-100,0,0,0,44.4,-23.9,65,3.782,3.784,3.767,0,0,0,12.42,93.02,1262.1622864522,618.110256,31,Sport,
203200,2022-02-25 03:00:55,38.6003839943367,114.365199843549,618.43834,,,1262.4903704522,34.44882,33.7106858,5857.8742032,7865.9451336,17,5,11.384,1265.4431264522,621.391096,43.3071584,5857.8742032,-27.514362,-19.461378,0,34.9, 34.9, 0.9,0,0,364,1024,1024,1024,-100,0,0,0,44.4,-23.9,65,3.782,3.784,3.767,0,0,0,12.42,93.02,1262.4903704522,618.43834,31,Sport,
203300,2022-02-25 03:00:55,38.600372805241,114.365189739467,618.43834,,,1262.4903704522,34.44882,33.7106858,5862.86108,7870.9320104,17,5,11.384,1265.4431264522,621.391096,43.3071584,5862.86108,-27.514362,-19.461378,0,34.8, 34.8, 0.9,0,0,364,1024,1024,1024,-100,0,0,0,44.4,-23.9,65,3.782,3.784,3.767,0,0,0,12.42,93.02,1262.4903704522,618.43834,31,Sport,
203400,2022-02-25 03:00:55,38.6003616556209,114.365179680291,618.43834,,,1262.4903704522,34.44882,33.7106858,5867.8151484,7875.9188872,17,5,11.384,1265.4431264522,621.391096,43.3071584,5867.8151484,-27.514362,-19.461378,0,34.7, 35, 1.1,0,0,364,1024,1024,1024,-100,0,0,0,44.4,-23.9,65,3.782,3.784,3.767,0,0,0,12.42,93.02,1262.4903704522,618.43834,31,Sport,
203500,2022-02-25 03:00:55,38.6003504489806,114.365169576209,618.43834,,,1262.4903704522,34.44882,33.889641,5872.8348336,7880.905764,17,5,11.384,1265.4431264522,621.391096,43.3071584,5872.8348336,-27.738056,-19.461378,0,34.8, 35.1, 1.1,0,0,364,1024,1024,1024,-100,0,0,0,44.4,-23.9,65,3.782,3.784,3.767,0,0,0,12.42,93.02,1262.4903704522,618.43834,31,Sport,
203600,2022-02-25 03:00:55,38.6003393936628,114.365159585797,618.43834,,,1262.4903704522,34.44882,34.0238574,5877.7560936,7885.8598324,17,5,11.384,1265.4431264522,621.391096,43.3071584,5877.7560936,-27.738056,-19.685072,0,34.7, 34.9, 0.8,0,0,364,1024,1024,1024,-100,0,0,0,44.4,-23.9,65,3.782,3.784,3.767,0,0,0,12.42,93.02,1262.4903704522,618.43834,31,Sport,
203700,2022-02-25 03:00:56,38.6003281628987,114.365149457858,618.43834,,,1262.4903704522,34.44882,34.0238574,5882.7757788,7890.8795176,17,5,11.384,1265.4431264522,621.391096,43.3071584,5882.7757788,-27.738056,-19.685072,0,34.7, 34.9, 0.6,0,0,364,1024,1024,1024,-100,0,0,0,44.4,-23.9,65,3.782,3.784,3.767,0,0,0,12.42,93.02,1262.4903704522,618.43834,31,Sport,
203800,2022-02-25 03:00:56,38.6003168948522,114.365139329919,618.43834,,,1262.4903704522,34.44882,34.0238574,5887.795464,7895.8992028,17,5,11.324,1265.4431264522,621.391096,43.3071584,5887.795464,-27.738056,-19.685072,0,34.7, 34.6, 0.8,0,0,364,1024,1024,1024,-100,0,0,0,44.4,-23.9,65,3.781,3.788,3.771,0,0,0,13.781,93.02,1262.4903704522,618.43834,31,Sport,
203900,2022-02-25 03:00:56,38.6003056399641,114.365129176719,618.110256,,,1262.1622864522,34.44882,34.0238574,5892.8151492,7900.918888,17,5,11.324,1265.4431264522,621.391096,43.3071584,5892.8151492,-27.738056,-19.685072,0,34.9, 34.6, 0.9,0,0,364,1024,1024,1024,-100,0,0,0,44.4,-23.9,65,3.781,3.788,3.771,0,0,0,13.781,93.02,1262.1622864522,618.110256,31,Sport,
204000,2022-02-25 03:00:56,38.600294423455,114.365119030537,618.110256,,,1262.1622864522,34.44882,34.0238574,5897.8348344,7905.9385732,17,5,11.324,1265.4431264522,621.391096,43.3071584,5897.8348344,-27.738056,-19.685072,0,34.7, 34.7, 0.7,0,0,364,1024,1024,1024,-100,0,0,0,44.4,-23.9,65,3.781,3.788,3.771,0,0,0,13.781,93.02,1262.1622864522,618.110256,31,Sport,
204100,2022-02-25 03:00:56,38.6002831729531,114.36510887032,618.110256,,,1262.1622864522,34.44882,34.0238574,5902.8545196,7910.9582584,17,5,11.324,1265.4431264522,621.391096,43.3071584,5902.8545196,-27.738056,-19.685072,0,34.8, 34.8, 0.8,0,0,364,1024,1024,1024,-100,0,0,0,44.4,-23.9,65,3.781,3.788,3.771,0,0,0,13.781,93.02,1262.1622864522,618.110256,31,Sport,
204200,2022-02-25 03:00:56,38.6002718270522,114.365098781675,618.110256,,,1262.1622864522,34.44882,34.0238574,5907.9070132,7916.010752,17,5,11.324,1265.4431264522,621.391096,43.3071584,5907.9070132,-27.738056,-19.685072,0,34.7, 34.8, 0.6,0,0,364,1024,1024,1024,-100,0,0,0,44.4,-23.9,65,3.781,3.788,3.771,0,0,0,13.781,93.02,1262.1622864522,618.110256,31,Sport,
204300,2022-02-25 03:00:56,38.6002605546195,114.365088606022,618.110256,,,1262.1622864522,34.44882,34.0238574,5912.9266984,7921.0304372,17,5,11.324,1265.4431264522,621.391096,43.3071584,5912.9266984,-27.738056,-19.685072,0,34.7, 34.6, 0.4,0,0,364,1024,1024,1024,-100,0,0,0,44.4,-23.9,65,3.781,3.788,3.771,0,0,0,13.781,93.02,1262.1622864522,618.110256,31,Sport,
204400,2022-02-25 03:00:56,38.6002494784675,114.365078423352,617.782172,,,1261.8342024522,34.44882,34.0238574,5917.9135752,7926.017314,17,5,11.324,1265.4431264522,621.391096,43.3071584,5917.9135752,-27.738056,-19.685072,0,34.7, 34.9, 0.5,0,0,364,1024,1024,1024,-100,0,0,0,44.4,-23.9,65,3.781,3.788,3.771,0,0,0,13.781,93.02,1261.8342024522,617.782172,31,Sport,
204500,2022-02-25 03:00:56,38.6002382148072,114.365068201389,617.782172,,,1261.8342024522,34.44882,34.1357044,5922.9332604,7931.0369992,17,5,11.324,1265.4431264522,621.391096,43.3071584,5922.9332604,-27.738056,-19.908766,0,34.8, 34.9, 0.8,0,0,364,1024,1024,1024,-100,0,0,0,44.4,-23.9,65,3.781,3.788,3.771,0,0,0,13.781,93.02,1261.8342024522,617.782172,31,Sport,
204600,2022-02-25 03:00:56,38.6002269401814,114.365057997669,617.782172,,,1261.8342024522,34.44882,34.3146596,5927.985754,7936.0894928,17,5,11.324,1265.4431264522,621.391096,43.3071584,5927.985754,-27.96175,-19.908766,0,34.7, 34.7, 0.5,0,0,364,1024,1024,1024,-100,0,0,0,44.4,-23.9,65,3.781,3.788,3.771,0,0,0,13.781,93.02,1261.8342024522,617.782172,31,Sport,
204700,2022-02-25 03:00:56,38.6002156370456,114.365047725186,617.782172,,,1261.8342024522,34.44882,34.3146596,5933.0382476,7941.1419864,17,5,11.324,1265.4431264522,621.391096,43.3071584,5933.0382476,-27.96175,-19.908766,0,34.9, 34.8, 0.9,0,0,364,1024,1024,1024,-100,0,0,0,44.4,-23.9,65,3.781,3.788,3.771,0,0,0,13.781,93.02,1261.8342024522,617.782172,31,Sport,
204800,2022-02-25 03:00:57,38.6002044863289,114.365037534096,617.454088,,,1261.5061184522,34.44882,34.3146596,5938.0251244,7946.1288632,17,5,11.341,1265.4431264522,621.391096,43.3071584,5938.0251244,-27.96175,-19.908766,0,34.7, 34.8, 1,0,0,364,1024,1024,1024,-100,0,0,0,44.4,-23.9,65,3.781,3.787,3.77,0,0,0,13.527,93.2,1261.5061184522,617.454088,31,Sport,
204900,2022-02-25 03:00:57,38.6001931820965,114.365027240562,617.454088,,,1261.5061184522,34.44882,34.3146596,5943.077618,7951.2141652,17,5,11.341,1265.4431264522,621.391096,43.3071584,5943.077618,-27.96175,-19.908766,0,34.8, 34.6, 1.1,0,0,364,1024,1024,1024,-100,0,0,0,44.4,-23.9,65,3.781,3.787,3.77,0,0,0,13.527,93.2,1261.5061184522,617.454088,31,Sport,
205000,2022-02-25 03:00:57,38.6001817287347,114.365016854407,617.454088,,,1261.5061184522,34.44882,34.448876,5948.1957284,7956.3322756,17,5,11.341,1265.4431264522,621.391096,43.3071584,5948.1957284,-27.96175,-20.13246,0,34.8, 34.8, 0.7,0,0,364,1024,1024,1024,-100,0,0,0,44.4,-23.9,65,3.781,3.787,3.77,0,0,0,13.527,93.2,1261.5061184522,617.454088,31,Sport,
205100,2022-02-25 03:00:57,38.6001703905096,114.365006522983,617.454088,,,1261.5061184522,34.44882,34.448876,5953.2810304,7961.4175776,17,5,11.341,1265.4431264522,621.391096,43.3071584,5953.2810304,-27.96175,-20.13246,0,34.8, 34.9, 0.9,0,0,364,1024,1024,1024,-100,0,0,0,44.4,-23.9,65,3.781,3.787,3.77,0,0,0,13.527,93.2,1261.5061184522,617.454088,31,Sport,
205200,2022-02-25 03:00:57,38.6001592145725,114.364996138232,617.454088,,,1261.5061184522,34.44882,34.448876,5958.333524,7966.4372628,17,5,11.341,1265.4431264522,621.391096,43.3071584,5958.333524,-27.96175,-20.13246,-0.223694,34.8, 34.7, 0.9,0,0,364,1024,1328,1024,-100,0,46,0,44.4,-23.9,65,3.781,3.787,3.77,0,0,0,13.527,93.2,1261.5061184522,617.454088,31,Sport,
205300,2022-02-25 03:00:57,38.6001478763474,114.364985764707,617.126004,,,1261.1780344522,34.44882,34.6278312,5963.418826,7971.5225648,17,5,11.341,1265.4431264522,621.391096,43.3071584,5963.418826,-28.185444,-20.13246,-0.223694,34.8, 34.8, 0.9,0,0,364,1024,1684,1024,-100,0,100,0,44.4,-23.9,65,3.781,3.787,3.77,0,0,0,13.527,93.2,1261.1780344522,617.126004,31,Sport,
205400,2022-02-25 03:00:57,38.6001365534739,114.364975252252,617.126004,,,1261.1780344522,34.44882,34.6278312,5968.504128,7976.6406752,17,5,11.341,1265.4431264522,621.391096,43.3071584,5968.504128,-28.185444,-20.13246,-0.223694,34.7, 34.6, 1,0,0,364,1024,1684,1024,-100,0,100,0,44.4,-23.9,65,3.781,3.787,3.77,0,0,0,13.527,93.2,1261.1780344522,617.126004,31,Sport,
205500,2022-02-25 03:00:57,38.6001251132706,114.364964794528,617.126004,,,1261.1780344522,34.44882,34.9410028,5973.6550468,7981.7587856,17,5,11.341,1265.4431264522,621.391096,43.3071584,5973.6550468,-28.409138,-20.356154,-0.894776,34.8, 34.3, 0.8,0,0,364,1024,1684,1024,-100,0,100,0,44.4,-23.9,65,3.781,3.787,3.77,0,0,0,13.527,93.2,1261.1780344522,617.126004,31,Sport,
205600,2022-02-25 03:00:57,38.6001133057265,114.364954252603,617.454088,,,1261.5061184522,34.44882,35.4331296,5978.9043908,7987.0081296,17,5,11.341,1265.4431264522,621.391096,43.3071584,5978.9043908,-28.856526,-20.579848,-1.789552,34.6, 34.6, 0.9,0,0,364,1024,1684,1024,-100,0,100,0,44.4,-23.9,65,3.781,3.787,3.77,0,0,0,13.527,93.2,1261.5061184522,617.454088,31,Sport,
205700,2022-02-25 03:00:58,38.6001015431405,114.36494358157,617.782172,,,1261.8342024522,34.44882,35.9476258,5984.1537348,7992.290282,17,5,11.341,1265.4431264522,621.391096,43.3071584,5984.1537348,-29.303914,-20.803542,-2.684328,34.7, 35, 0.6,0,0,364,1024,1684,1024,-100,0,100,0,44.4,-23.9,65,3.781,3.787,3.77,0,0,0,13.527,93.2,1261.8342024522,617.782172,31,Sport,
205800,2022-02-25 03:00:58,38.6000896840589,114.364932767396,618.110256,,,1262.1622864522,34.44882,36.238428,5989.4686956,7997.5724344,17,5,11.341,1265.4431264522,621.391096,43.3071584,5989.4686956,-29.527608,-21.027236,-3.579104,34.7, 35.6, 0.6,0,0,364,1024,1684,1024,-100,0,100,0,44.4,-23.9,65,3.761,3.75,3.721,0,0,0,13.015,93.2,1262.1622864522,618.110256,31,Sport,
205900,2022-02-25 03:00:58,38.6000776407586,114.364921862005,618.766424,,,1262.8184544522,34.44882,36.7529242,5994.8492732,8002.9858204,17,5,11.341,1265.4431264522,621.391096,43.3071584,5994.8492732,-29.974996,-21.25093,-4.026492,34.7, 36.5, 1,0,0,364,1024,1684,1024,-100,0,100,0,44.4,-23.9,65,3.761,3.75,3.721,0,0,0,13.015,93.2,1262.8184544522,618.766424,31,Sport,
206000,2022-02-25 03:00:58,38.6000654943836,114.364910966437,619.422592,,,1263.4746224522,34.44882,37.0660958,6000.2626592,8008.366398,17,5,11.341,1265.4431264522,621.391096,43.3071584,6000.2626592,-30.19869,-21.474624,-4.47388,34.8, 37.2, 1.1,0,0,364,1024,1684,1024,-100,0,100,0,44.4,-23.9,65,3.761,3.75,3.721,0,0,0,13.015,93.2,1263.4746224522,619.422592,31,Sport,
206100,2022-02-25 03:00:58,38.6000532230029,114.364899894047,620.406844,,,1264.4588744522,34.44882,37.245051,6005.741662,8013.8454008,17,5,11.341,1265.4431264522,621.391096,43.3071584,6005.741662,-30.422384,-21.474624,-4.921268,34.8, 37.6, 0.7,0,0,364,1024,1684,1024,-100,0,100,0,44.4,-23.9,65,3.761,3.75,3.721,0,0,0,13.015,93.2,1264.4588744522,620.406844,31,Sport,
206200,2022-02-25 03:00:58,38.6000410382489,114.364888733247,621.391096,,,1265.4431264522,34.44882,37.5582226,6011.1878564,8019.3244036,17,5,11.341,1265.4431264522,621.391096,43.3071584,6011.1878564,-30.646078,-21.698318,-5.368656,34.7, 37.3, 0.8,0,0,364,1024,1557,1024,-100,0,81,0,44.4,-23.9,65,3.761,3.75,3.721,0,0,0,13.015,93.2,1265.4431264522,621.391096,31,Sport,
206300,2022-02-25 03:00:58,38.6000285903252,114.364877470003,622.375348,,,1266.4273784522,34.44882,37.8713942,6016.7652844,8024.9018316,17,5,11.341,1266.4273784522,622.375348,43.3071584,6016.7652844,-30.869772,-21.922012,-5.816044,34.8, 36.9, 1,0,0,364,1024,1239,1024,-100,0,33,0,44.4,-23.9,65,3.761,3.75,3.721,0,0,0,13.015,93.2,1266.4273784522,622.375348,31,Sport,
206400,2022-02-25 03:00:58,38.6000170525299,114.36486716805,623.3596,,,1267.4116304522,34.44882,37.9832412,6021.8833948,8030.019942,17,5,11.341,1267.4116304522,623.3596,43.3071584,6021.8833948,-30.869772,-22.145706,-6.039738,34.8, 35.3, 0.9,0,0,364,1024,1024,1024,-100,0,0,0,44.4,-23.9,65,3.761,3.75,3.721,0,0,0,13.015,93.2,1267.4116304522,623.3596,31,Sport,
206500,2022-02-25 03:00:58,38.6000045749996,114.364855864107,624.671936,,,1268.7239664522,34.44882,37.9832412,6027.4608228,8035.59737,17,5,11.341,1268.7239664522,624.671936,43.3071584,6027.4608228,-30.869772,-22.145706,-6.263432,34.8, 34.2, 1,0,0,364,1024,1024,1024,-100,0,0,0,44.4,-23.9,65,3.761,3.75,3.721,0,0,0,13.015,93.2,1268.7239664522,624.671936,31,Sport,
206600,2022-02-25 03:00:58,38.5999918682924,114.36484444509,625.656188,,,1269.7082184522,34.44882,37.804286,6033.136676,8041.2732232,17,5,11.341,1269.7082184522,625.656188,43.3071584,6033.136676,-30.646078,-22.145706,-6.039738,34.9, 34.4, 1.2,0,0,364,1024,1024,1024,-100,0,0,0,44.4,-23.9,65,3.761,3.75,3.721,0,0,0,13.015,93.2,1269.7082184522,625.656188,31,Sport,
206700,2022-02-25 03:00:59,38.5999795881392,114.364833240784,626.64044,,,1270.6924704522,34.44882,37.3121592,6038.6156788,8046.7850344,17,5,11.341,1270.6924704522,626.64044,43.3071584,6038.6156788,-30.19869,-21.922012,-5.368656,35, 34.3, 1.7,0,0,364,1024,1024,1024,-100,0,0,0,44.4,-23.9,65,3.761,3.75,3.721,0,0,0,13.015,93.2,1270.6924704522,626.64044,31,Sport,
206800,2022-02-25 03:00:59,38.5999672893448,114.364821966311,627.624692,,,1271.6767224522,34.44882,36.685816,6044.1602984,8052.2968456,17,5,11.105,1271.6767224522,627.624692,43.3071584,6044.1602984,-29.751302,-21.474624,-4.47388,35.1, 34.8, 1.9,0,0,364,1024,1024,1024,-100,0,0,0,44.4,-23.9,64,3.695,3.707,3.712,0,0,0,19.521,93.2,1271.6767224522,627.624692,31,Sport,
206900,2022-02-25 03:00:59,38.5999553809186,114.364811048287,627.952776,,,1272.0048064522,34.44882,36.014734,6049.5080676,8057.6446148,17,5,11.105,1272.0048064522,627.952776,43.3071584,6049.5080676,-29.08022,-21.25093,-3.579104,34.9, 35.1, 1.5,0,0,364,1024,1024,1024,-100,0,0,0,44.4,-23.9,64,3.695,3.707,3.712,0,0,0,19.521,93.2,1272.0048064522,627.952776,31,Sport,
207000,2022-02-25 03:00:59,38.5999432652464,114.364800168153,628.608944,,,1272.6609744522,34.44882,35.5226072,6054.8886452,8063.0251924,17,5,11.105,1272.6609744522,628.608944,43.3071584,6054.8886452,-28.632832,-21.027236,-2.684328,35.1, 34.9, 1.9,0,0,364,1024,1024,1024,-100,0,0,0,44.4,-23.9,64,3.695,3.707,3.712,0,0,0,19.521,93.2,1272.6609744522,628.608944,31,Sport,
207100,2022-02-25 03:00:59,38.5999317219682,114.364789558865,628.608944,,,1272.6609744522,34.44882,34.896264,6060.0723724,8068.2089196,17,5,11.105,1272.6609744522,628.608944,43.3071584,6060.0723724,-28.185444,-20.579848,-1.565858,35, 34.6, 1.6,0,0,364,1024,1024,1024,-100,0,0,0,44.4,-23.9,64,3.695,3.707,3.712,0,0,0,19.521,93.2,1272.6609744522,628.608944,31,Sport,
207200,2022-02-25 03:00:59,38.5999200240778,114.364778872393,628.937028,,,1272.9890584522,34.44882,34.5830924,6065.3217164,8073.4582636,17,5,11.105,1272.9890584522,628.937028,43.3071584,6065.3217164,-27.96175,-20.356154,-0.894776,34.9, 34.3, 1.3,0,0,364,1024,1024,1024,-100,0,0,0,44.4,-23.9,64,3.695,3.707,3.712,0,0,0,19.521,93.2,1272.9890584522,628.937028,31,Sport,
207300,2022-02-25 03:00:59,38.5999087110731,114.364768491851,628.937028,,,1272.9890584522,34.44882,34.2699208,6070.4070184,8078.5435656,17,5,11.105,1272.9890584522,628.937028,43.3071584,6070.4070184,-27.738056,-20.13246,-0.447388,34.8, 33.9, 1.1,0,0,364,1024,1024,1024,-100,0,0,0,44.4,-23.9,64,3.695,3.707,3.712,0,0,0,19.521,93.2,1272.9890584522,628.937028,31,Sport,
207400,2022-02-25 03:00:59,38.5998972039808,114.364757952731,628.937028,,,1272.9890584522,34.44882,34.0909656,6075.5579372,8083.6944844,17,5,11.105,1272.9890584522,628.937028,43.3071584,6075.5579372,-27.514362,-20.13246,0,34.8, 33.3, 0.8,0,0,364,1024,1024,1024,-100,0,0,0,44.4,-23.9,64,3.695,3.707,3.712,0,0,0,19.521,93.2,1272.9890584522,628.937028,31,Sport,
207500,2022-02-25 03:00:59,38.5998860225609,114.364747662003,628.608944,,,1272.6609744522,34.44882,34.0909656,6080.5776224,8088.746978,17,5,11.105,1272.9890584522,628.937028,43.3071584,6080.5776224,-27.514362,-20.13246,0,34.8, 33.2, 0.7,0,0,364,1024,1024,1024,-100,0,0,0,44.4,-23.9,64,3.695,3.707,3.712,0,0,0,19.521,93.2,1272.6609744522,628.608944,31,Sport,
207600,2022-02-25 03:00:59,38.599874693108,114.364737056926,628.28086,,,1272.3328904522,34.44882,33.9567492,6085.6957328,8093.8650884,17,5,11.105,1272.9890584522,628.937028,43.3071584,6085.6957328,-27.514362,-19.908766,0.223694,34.7, 33.6, 0.7,0,0,364,1024,1024,1024,-100,0,0,0,44.4,-23.9,64,3.695,3.707,3.712,0,0,0,19.521,93.2,1272.3328904522,628.28086,31,Sport,
207700,2022-02-25 03:01:00,38.5998636081837,114.364726804088,628.28086,,,1272.3328904522,34.44882,33.777794,6090.6826096,8098.8519652,17,5,11.105,1272.9890584522,628.937028,43.3071584,6090.6826096,-27.290668,-19.908766,0.223694,34.9, 33.3, 0.5,0,0,364,1024,1024,1024,-100,0,0,0,44.4,-23.9,64,3.695,3.707,3.712,0,0,0,19.521,93.2,1272.3328904522,628.28086,31,Sport,
